Area_code,State,Profit,Margin,Sales,COGS,Total_expenses,Marketing,Inventory,Date,Product_Type
281,Texas,292,295,582,251,98,77,1268,09-01-2011,Coffee
281,Texas,94,107,188,83,36,27,584,05-01-2011,Coffee
281,Texas,39,51,96,39,25,12,541,10-01-2011,Coffee
281,Texas,120,163,276,113,43,31,897,06-01-2010,Espresso
281,Texas,33,80,140,60,47,19,336,01-01-2010,Herbal Tea
281,Texas,51,80,157,60,49,19,336,01-01-2011,Herbal Tea
281,Texas,35,72,121,49,37,15,351,03-01-2010,Herbal Tea
281,Texas,19,51,85,34,32,10,432,07-01-2010,Herbal Tea
281,Texas,19,51,85,34,32,10,428,08-01-2010,Herbal Tea
281,Texas,40,64,114,43,37,13,363,04-01-2011,Herbal Tea
281,Texas,30,79,131,52,49,17,-456,07-01-2010,Espresso
281,Texas,46,81,134,54,45,17,-321,06-01-2011,Espresso
303,Colorado,105,144,243,99,39,27,766,02-01-2010,Coffee
303,Colorado,134,126,227,87,36,24,756,03-01-2011,Coffee
303,Colorado,199,179,322,123,45,34,959,12-01-2011,Coffee
303,Colorado,68,107,190,83,39,27,584,05-01-2010,Coffee
303,Colorado,101,107,202,83,39,27,613,02-01-2011,Coffee
303,Colorado,98,112,197,87,38,28,564,07-01-2011,Coffee
303,Colorado,62,74,141,58,32,19,548,09-01-2011,Coffee
303,Colorado,40,51,96,39,24,12,541,10-01-2011,Coffee
303,Colorado,105,145,245,100,40,28,822,04-01-2010,Coffee
303,Colorado,147,137,247,95,38,26,809,02-01-2011,Coffee
303,Colorado,150,139,249,95,38,26,799,03-01-2011,Coffee
303,Colorado,156,145,261,100,40,28,822,04-01-2011,Coffee
303,Colorado,155,152,254,104,37,29,871,05-01-2011,Coffee
303,Colorado,192,185,309,127,43,35,1007,07-01-2011,Coffee
303,Colorado,30,56,100,44,26,14,623,01-01-2010,Tea
303,Colorado,32,60,106,46,28,15,608,04-01-2010,Tea
303,Colorado,27,53,94,41,26,13,592,07-01-2010,Tea
303,Colorado,47,56,112,44,27,14,623,01-01-2011,Tea
303,Colorado,47,60,113,46,28,15,608,04-01-2011,Tea
303,Colorado,54,80,134,54,26,15,456,01-01-2010,Espresso
303,Colorado,88,124,210,86,36,24,499,05-01-2010,Espresso
303,Colorado,98,136,230,94,38,26,608,07-01-2010,Espresso
303,Colorado,84,118,199,81,34,22,588,09-01-2010,Espresso
303,Colorado,79,111,187,76,32,21,580,10-01-2010,Espresso
303,Colorado,48,73,123,50,25,14,589,11-01-2010,Espresso
303,Colorado,119,112,201,77,32,21,449,02-01-2011,Espresso
303,Colorado,137,136,228,94,34,26,562,06-01-2011,Espresso
303,Colorado,71,73,131,50,25,14,589,11-01-2011,Espresso
303,Colorado,59,114,189,75,55,24,549,02-01-2010,Espresso
303,Colorado,44,96,160,64,52,21,593,05-01-2010,Espresso
303,Colorado,33,81,135,54,48,17,641,06-01-2010,Espresso
303,Colorado,31,79,131,52,48,17,668,07-01-2010,Espresso
303,Colorado,39,90,150,60,51,19,656,09-01-2010,Espresso
303,Colorado,56,110,182,72,54,23,650,10-01-2010,Espresso
303,Colorado,58,114,189,75,56,24,659,11-01-2010,Espresso
303,Colorado,71,102,181,68,54,22,559,04-01-2011,Espresso
303,Colorado,43,79,130,52,45,17,668,07-01-2011,Espresso
303,Colorado,94,163,325,162,69,45,1091,04-01-2010,Herbal Tea
303,Colorado,81,146,291,145,65,40,1304,07-01-2010,Herbal Tea
303,Colorado,82,146,291,145,64,40,1292,08-01-2010,Herbal Tea
303,Colorado,87,153,306,153,66,42,1319,12-01-2010,Herbal Tea
303,Colorado,129,155,330,155,68,43,1280,09-01-2011,Herbal Tea
303,Colorado,-5,71,122,51,76,46,503,10-01-2010,Herbal Tea
303,Colorado,-4,73,125,52,77,47,509,11-01-2010,Herbal Tea
303,Colorado,-6,73,133,52,77,47,421,03-01-2011,Herbal Tea
303,Colorado,-10,63,106,44,65,40,496,06-01-2011,Herbal Tea
303,Colorado,-14,56,94,39,61,36,517,07-01-2011,Herbal Tea
303,Colorado,33,80,140,60,47,19,329,02-01-2010,Herbal Tea
303,Colorado,20,62,108,46,42,15,415,08-01-2010,Herbal Tea
303,Colorado,29,73,127,54,44,17,424,12-01-2010,Herbal Tea
303,Colorado,28,62,107,46,39,15,415,08-01-2011,Herbal Tea
303,Colorado,13,67,121,54,54,20,337,04-01-2010,Tea
303,Colorado,13,66,120,54,53,20,404,10-01-2010,Tea
303,Colorado,6,57,103,46,51,17,422,12-01-2010,Tea
303,Colorado,9,57,110,46,51,17,422,12-01-2011,Tea
303,Colorado,36,76,140,64,40,19,965,01-01-2010,Tea
303,Colorado,32,73,135,62,41,19,952,03-01-2010,Tea
303,Colorado,27,66,122,56,39,17,992,05-01-2010,Tea
303,Colorado,27,64,118,54,37,16,1037,10-01-2010,Tea
303,Colorado,26,63,116,53,37,16,1054,12-01-2010,Tea
303,Colorado,50,75,147,63,41,19,965,04-01-2011,Tea
303,Colorado,37,66,121,56,36,17,992,05-01-2011,Tea
305,Florida,73,134,222,88,61,29,653,04-01-2010,Coffee
305,Florida,144,172,283,114,63,37,822,07-01-2011,Coffee
305,Florida,71,120,206,86,49,26,490,02-01-2010,Coffee
305,Florida,16,128,220,92,112,83,541,02-01-2010,Espresso
305,Florida,21,145,250,105,124,95,716,12-01-2010,Espresso
305,Florida,31,145,266,105,124,95,716,12-01-2011,Espresso
305,Florida,78,103,201,77,56,25,432,01-01-2011,Espresso
305,Florida,31,58,103,45,27,14,605,04-01-2010,Herbal Tea
305,Florida,15,70,127,57,55,21,313,04-01-2010,Herbal Tea
305,Florida,17,72,130,58,55,22,338,05-01-2010,Herbal Tea
305,Florida,20,77,140,63,57,23,397,08-01-2010,Herbal Tea
305,Florida,24,82,149,67,58,25,391,09-01-2010,Herbal Tea
305,Florida,36,82,159,67,58,25,391,09-01-2011,Herbal Tea
305,Florida,34,80,155,65,57,24,403,12-01-2011,Herbal Tea
305,Florida,49,96,177,81,47,25,1046,06-01-2010,Herbal Tea
305,Florida,70,123,226,103,53,31,1073,08-01-2010,Herbal Tea
305,Florida,48,94,174,80,46,24,1055,10-01-2010,Herbal Tea
309,Illinois,129,225,387,162,96,53,1148,09-01-2010,Coffee
309,Illinois,87,139,234,95,52,30,608,01-01-2010,Coffee
309,Illinois,116,178,301,123,62,39,611,04-01-2010,Coffee
309,Illinois,207,222,373,154,67,49,817,08-01-2011,Coffee
309,Illinois,203,312,546,234,109,77,1310,01-01-2010,Espresso
309,Illinois,326,335,626,252,115,83,1316,04-01-2011,Espresso
309,Illinois,326,336,628,253,116,83,1686,09-01-2011,Espresso
309,Illinois,226,261,516,260,90,72,1715,06-01-2011,Espresso
309,Illinois,133,179,302,123,46,34,959,12-01-2010,Herbal Tea
309,Illinois,133,178,301,123,45,34,947,06-01-2010,Herbal Tea
309,Illinois,143,191,323,132,48,36,994,08-01-2010,Herbal Tea
309,Illinois,151,139,249,95,37,26,799,03-01-2011,Herbal Tea
309,Illinois,79,112,189,77,33,21,449,02-01-2010,Tea
309,Illinois,53,79,133,54,26,15,601,12-01-2010,Tea
309,Illinois,123,117,211,81,34,22,460,04-01-2011,Tea
309,Illinois,46,81,134,54,45,17,641,06-01-2011,Tea
309,Illinois,88,114,201,75,55,24,659,11-01-2011,Tea
310,California,-182,-26,132,144,96,47,862,01-01-2011,Coffee
310,California,59,96,159,64,49,21,593,05-01-2011,Tea
310,California,317,349,607,263,111,86,1433,05-01-2011,Espresso
310,California,160,245,452,207,85,64,965,01-01-2010,Herbal Tea
310,California,38,68,120,52,30,17,554,08-01-2010,Herbal Tea
310,California,92,107,188,83,37,27,574,06-01-2011,Herbal Tea
310,California,111,152,256,104,41,29,821,05-01-2010,Tea
310,California,134,179,302,123,45,34,928,09-01-2010,Tea
310,California,199,179,322,123,45,34,928,09-01-2011,Tea
310,California,105,145,245,100,40,28,598,08-01-2010,Tea
310,California,221,239,509,239,90,66,1417,03-01-2011,Espresso
310,California,232,249,531,249,93,69,1775,09-01-2011,Espresso
312,Illinois,115,206,354,148,91,48,844,02-01-2010,Coffee
312,Illinois,208,329,567,238,121,78,1190,07-01-2010,Coffee
312,Illinois,171,206,377,148,91,48,844,02-01-2011,Coffee
312,Illinois,230,278,474,200,103,66,1095,06-01-2011,Coffee
312,Illinois,288,310,569,224,116,73,1191,12-01-2011,Coffee
312,Illinois,172,178,321,123,62,39,611,04-01-2011,Coffee
312,Illinois,181,185,332,127,63,40,830,12-01-2011,Coffee
312,Illinois,211,324,567,243,113,80,1260,03-01-2010,Espresso
312,Illinois,241,362,634,272,121,89,1616,06-01-2010,Espresso
312,Illinois,316,312,611,234,114,77,1310,01-01-2011,Espresso
312,Illinois,332,341,637,257,117,84,1662,10-01-2011,Espresso
312,Illinois,142,229,457,228,87,63,1436,02-01-2010,Espresso
312,Illinois,164,261,521,260,97,72,1715,06-01-2010,Espresso
312,Illinois,168,266,532,266,98,74,1819,07-01-2010,Espresso
312,Illinois,155,249,498,249,94,69,1775,09-01-2010,Espresso
312,Illinois,149,239,478,239,90,66,1755,10-01-2010,Espresso
312,Illinois,95,130,219,89,35,24,777,01-01-2010,Herbal Tea
312,Illinois,111,152,256,104,41,29,952,07-01-2010,Herbal Tea
312,Illinois,127,172,290,118,45,33,930,11-01-2010,Herbal Tea
312,Illinois,135,126,227,87,35,24,756,03-01-2011,Herbal Tea
312,Illinois,197,179,322,123,46,34,928,09-01-2011,Herbal Tea
312,Illinois,72,112,199,87,40,28,564,07-01-2010,Herbal Tea
312,Illinois,54,68,119,52,27,17,554,08-01-2011,Herbal Tea
312,Illinois,64,74,141,58,31,19,548,09-01-2011,Herbal Tea
312,Illinois,40,51,96,39,24,12,541,10-01-2011,Herbal Tea
312,Illinois,40,52,98,40,25,13,536,11-01-2011,Herbal Tea
312,Illinois,43,56,106,43,27,14,531,12-01-2011,Herbal Tea
312,Illinois,155,152,254,104,37,29,871,05-01-2011,Herbal Tea
312,Illinois,192,185,309,127,43,35,1007,07-01-2011,Herbal Tea
312,Illinois,197,191,320,132,45,36,994,08-01-2011,Herbal Tea
312,Illinois,131,124,224,86,36,24,1003,12-01-2011,Herbal Tea
312,Illinois,99,136,230,94,37,26,562,06-01-2010,Tea
312,Illinois,137,136,228,94,34,26,608,07-01-2011,Tea
312,Illinois,145,145,243,100,37,28,598,08-01-2011,Tea
312,Illinois,33,81,135,54,48,17,641,06-01-2010,Tea
312,Illinois,43,79,130,52,45,17,668,07-01-2011,Tea
314,Missouri,42,107,193,86,65,32,484,02-01-2010,Coffee
314,Missouri,25,83,150,67,58,25,599,09-01-2010,Coffee
314,Missouri,61,105,213,85,69,32,494,01-01-2011,Coffee
314,Missouri,58,104,201,85,65,32,476,03-01-2011,Coffee
314,Missouri,43,93,167,76,58,28,613,07-01-2011,Coffee
314,Missouri,35,77,142,65,42,20,1042,06-01-2010,Coffee
314,Missouri,32,72,132,60,40,18,1070,07-01-2010,Coffee
314,Missouri,34,74,136,62,40,19,1059,09-01-2010,Coffee
314,Missouri,38,81,150,69,43,21,1060,11-01-2010,Coffee
314,Missouri,73,92,190,78,47,24,965,01-01-2011,Coffee
314,Missouri,67,89,174,74,44,22,949,03-01-2011,Coffee
314,Missouri,44,72,131,60,37,18,1070,07-01-2011,Coffee
314,Missouri,-3,43,77,34,46,12,240,10-01-2010,Tea
314,Missouri,-4,41,74,33,45,12,243,11-01-2010,Tea
314,Missouri,-3,44,84,35,46,13,197,04-01-2011,Tea
314,Missouri,-3,45,80,36,44,13,212,05-01-2011,Tea
314,Missouri,3,51,97,40,49,15,244,09-01-2011,Tea
314,Missouri,-4,43,82,34,46,12,240,10-01-2011,Tea
314,Missouri,-6,41,79,33,45,12,243,11-01-2011,Tea
314,Missouri,29,49,83,34,20,9,890,08-01-2010,Espresso
314,Missouri,36,59,99,40,23,11,881,10-01-2010,Espresso
314,Missouri,51,78,132,54,27,15,885,11-01-2010,Espresso
314,Missouri,48,73,123,50,25,14,898,12-01-2010,Espresso
314,Missouri,71,73,131,50,25,14,814,02-01-2011,Espresso
314,Missouri,64,68,123,47,25,13,821,04-01-2011,Espresso
314,Missouri,46,55,91,37,20,10,876,06-01-2011,Espresso
314,Missouri,35,57,96,39,22,10,845,07-01-2010,Espresso
314,Missouri,27,48,81,33,21,9,836,11-01-2010,Espresso
314,Missouri,27,46,77,31,19,8,844,12-01-2010,Espresso
314,Missouri,48,57,95,39,20,10,845,07-01-2011,Espresso
314,Missouri,40,47,84,32,20,8,837,09-01-2011,Espresso
314,Missouri,-6,63,107,44,69,40,261,04-01-2010,Herbal Tea
314,Missouri,2,88,151,63,86,57,332,08-01-2010,Herbal Tea
314,Missouri,-11,61,103,43,64,39,282,05-01-2011,Herbal Tea
314,Missouri,-10,62,113,44,69,40,325,09-01-2011,Herbal Tea
314,Missouri,-12,62,113,44,70,40,325,11-01-2011,Herbal Tea
314,Missouri,-7,69,126,49,74,44,335,12-01-2011,Herbal Tea
314,Missouri,-39,11,99,88,50,27,525,01-01-2010,Herbal Tea
314,Missouri,-61,11,111,88,52,27,525,01-01-2011,Herbal Tea
314,Missouri,-46,25,140,116,54,35,1142,06-01-2011,Herbal Tea
314,Missouri,-13,40,130,82,49,25,1804,11-01-2011,Herbal Tea
314,Missouri,9,47,82,35,38,11,196,01-01-2010,Tea
314,Missouri,14,53,92,39,39,12,212,05-01-2010,Tea
314,Missouri,13,52,91,39,39,12,248,09-01-2010,Tea
314,Missouri,16,49,91,36,38,11,187,03-01-2011,Tea
314,Missouri,23,59,102,44,39,14,258,07-01-2011,Tea
314,Missouri,19,53,98,39,40,12,244,10-01-2011,Tea
314,Missouri,16,51,95,38,40,12,256,12-01-2011,Tea
314,Missouri,-7,38,68,30,45,11,165,02-01-2010,Tea
314,Missouri,-9,36,65,29,45,11,169,04-01-2010,Tea
314,Missouri,-4,42,76,34,46,12,182,05-01-2010,Tea
314,Missouri,-12,30,54,24,42,9,212,09-01-2010,Tea
314,Missouri,-12,36,64,29,42,11,215,08-01-2011,Tea
315,New York,247,390,650,260,143,91,2548,10-01-2010,Coffee
315,New York,402,420,745,279,149,97,2642,12-01-2011,Coffee
315,New York,98,136,230,94,38,26,608,07-01-2010,Tea
315,New York,-172,-44,61,105,128,95,725,01-01-2010,Espresso
315,New York,252,386,651,265,134,100,1613,05-01-2010,Herbal Tea
315,New York,363,398,663,271,126,102,1727,06-01-2011,Herbal Tea
315,New York,-131,-37,198,235,94,72,2169,05-01-2010,Herbal Tea
315,New York,-170,-75,164,239,95,74,4360,10-01-2010,Herbal Tea
315,New York,156,145,261,100,40,28,822,04-01-2011,Tea
315,New York,91,126,213,87,35,24,756,03-01-2010,Tea
315,New York,127,172,290,118,45,33,930,11-01-2010,Tea
318,Louisiana,36,59,99,40,23,11,793,05-01-2010,Coffee
318,Louisiana,36,59,99,40,23,11,843,07-01-2010,Coffee
318,Louisiana,46,71,119,48,25,13,834,09-01-2010,Coffee
318,Louisiana,46,71,120,49,25,13,845,12-01-2010,Coffee
318,Louisiana,50,59,98,40,21,11,793,05-01-2011,Coffee
318,Louisiana,68,71,127,48,25,13,834,09-01-2011,Coffee
318,Louisiana,65,68,123,47,24,13,834,11-01-2011,Coffee
318,Louisiana,47,72,121,49,25,13,767,03-01-2010,Coffee
318,Louisiana,48,72,121,49,24,13,779,04-01-2010,Coffee
318,Louisiana,52,77,130,53,25,14,803,05-01-2010,Coffee
318,Louisiana,58,85,144,59,27,16,842,06-01-2010,Coffee
318,Louisiana,58,85,144,59,27,16,870,07-01-2010,Coffee
318,Louisiana,44,48,91,33,21,9,777,01-01-2011,Coffee
318,Louisiana,63,105,167,62,42,19,346,03-01-2010,Espresso
318,Louisiana,67,84,142,49,39,15,342,04-01-2011,Espresso
318,Louisiana,41,65,103,39,33,12,380,07-01-2011,Espresso
318,Louisiana,57,79,125,47,35,14,366,08-01-2011,Espresso
318,Louisiana,73,88,150,53,39,16,321,11-01-2011,Espresso
318,Louisiana,28,65,110,45,37,14,410,05-01-2010,Espresso
318,Louisiana,23,59,99,40,36,12,443,06-01-2010,Espresso
318,Louisiana,30,67,113,46,37,14,449,10-01-2010,Espresso
318,Louisiana,45,67,120,46,37,14,449,10-01-2011,Espresso
318,Louisiana,40,63,113,43,36,13,466,12-01-2011,Espresso
318,Louisiana,32,60,106,46,28,15,587,07-01-2010,Herbal Tea
318,Louisiana,55,90,159,69,35,22,572,09-01-2010,Herbal Tea
318,Louisiana,55,63,125,49,29,16,623,01-01-2011,Herbal Tea
318,Louisiana,52,63,119,49,28,16,617,02-01-2011,Herbal Tea
318,Louisiana,50,62,117,48,28,15,611,03-01-2011,Herbal Tea
318,Louisiana,129,133,251,103,46,33,564,10-01-2011,Herbal Tea
318,Louisiana,39,104,189,85,65,32,476,03-01-2010,Herbal Tea
318,Louisiana,32,93,169,76,61,28,580,06-01-2010,Herbal Tea
318,Louisiana,31,93,169,76,62,28,613,07-01-2010,Herbal Tea
318,Louisiana,62,105,213,85,68,32,494,01-01-2011,Herbal Tea
318,Louisiana,44,93,167,76,57,28,580,06-01-2011,Herbal Tea
318,Louisiana,39,85,163,68,59,25,619,12-01-2011,Herbal Tea
318,Louisiana,2,90,155,65,88,58,342,02-01-2010,Espresso
318,Louisiana,1,87,150,63,86,57,187,03-01-2010,Espresso
318,Louisiana,-3,75,128,53,78,48,-267,06-01-2010,Espresso
318,Louisiana,2,87,149,62,85,56,-613,09-01-2010,Espresso
318,Louisiana,1,84,144,60,83,54,-762,10-01-2010,Espresso
318,Louisiana,3,90,165,65,88,58,342,02-01-2011,Espresso
318,Louisiana,3,87,159,62,85,56,-613,09-01-2011,Espresso
318,Louisiana,1,86,157,61,85,55,-906,11-01-2011,Espresso
319,Iowa,11,27,45,18,16,5,821,01-01-2010,Coffee
319,Iowa,17,36,61,25,19,7,854,07-01-2010,Coffee
319,Iowa,13,29,48,19,16,5,848,09-01-2010,Coffee
319,Iowa,15,27,48,18,17,5,818,02-01-2011,Coffee
319,Iowa,17,29,49,20,16,5,829,05-01-2011,Coffee
319,Iowa,25,35,57,23,16,6,843,06-01-2011,Coffee
319,Iowa,26,38,62,25,18,7,851,08-01-2011,Coffee
319,Iowa,19,29,51,19,16,5,848,09-01-2011,Coffee
319,Iowa,6,35,63,28,29,8,961,02-01-2010,Coffee
319,Iowa,7,39,72,33,32,10,1003,09-01-2010,Coffee
319,Iowa,4,33,65,28,30,8,964,04-01-2011,Coffee
319,Iowa,12,41,74,34,30,10,1010,07-01-2011,Coffee
319,Iowa,21,49,89,41,32,12,1007,08-01-2011,Coffee
319,Iowa,9,28,49,21,19,6,614,04-01-2010,Coffee
319,Iowa,-1,14,24,10,15,3,594,12-01-2010,Coffee
319,Iowa,18,31,58,23,19,7,617,03-01-2011,Coffee
319,Iowa,4,20,37,15,17,4,600,09-01-2011,Coffee
319,Iowa,-4,13,25,10,16,3,596,11-01-2011,Coffee
319,Iowa,11,28,47,19,17,5,774,02-01-2010,Espresso
319,Iowa,12,29,49,20,17,5,784,05-01-2010,Espresso
319,Iowa,18,35,58,23,17,6,800,10-01-2010,Espresso
319,Iowa,27,35,62,23,17,6,803,09-01-2011,Espresso
319,Iowa,31,43,43,0,12,0,602,06-01-2010,Espresso
319,Iowa,32,43,43,0,11,0,473,09-01-2010,Espresso
319,Iowa,47,43,46,0,11,0,774,02-01-2011,Espresso
319,Iowa,258,387,678,291,129,96,1742,07-01-2010,Herbal Tea
319,Iowa,319,349,607,263,110,86,1433,05-01-2011,Herbal Tea
319,Iowa,326,336,628,253,116,83,1686,09-01-2011,Herbal Tea
319,Iowa,332,341,637,257,117,84,1662,10-01-2011,Herbal Tea
319,Iowa,102,158,267,109,56,34,585,03-01-2010,Herbal Tea
319,Iowa,115,178,301,123,63,39,611,04-01-2010,Herbal Tea
319,Iowa,136,204,345,141,68,45,764,06-01-2010,Herbal Tea
319,Iowa,150,222,376,154,72,49,833,07-01-2010,Herbal Tea
319,Iowa,123,185,312,127,62,40,830,12-01-2010,Herbal Tea
319,Iowa,171,178,321,123,63,39,611,04-01-2011,Herbal Tea
319,Iowa,148,239,478,239,91,66,1464,04-01-2010,Tea
319,Iowa,220,228,510,228,91,63,1459,01-01-2011,Tea
319,Iowa,228,261,516,260,89,72,1559,05-01-2011,Tea
319,Iowa,230,266,527,266,92,74,1797,08-01-2011,Tea
319,Iowa,175,301,546,245,126,93,1419,01-01-2010,Tea
319,Iowa,197,332,602,270,135,102,1834,07-01-2010,Tea
319,Iowa,173,300,545,245,127,93,1784,11-01-2010,Tea
321,Florida,74,125,214,89,51,27,481,03-01-2010,Coffee
321,Florida,100,159,273,114,59,35,555,05-01-2010,Coffee
321,Florida,102,161,277,116,59,35,678,08-01-2010,Coffee
321,Florida,120,134,245,96,53,29,666,09-01-2011,Coffee
321,Florida,72,77,129,53,23,14,803,05-01-2011,Tea
321,Florida,45,51,91,34,21,9,863,12-01-2011,Tea
321,Florida,25,132,242,95,115,86,532,03-01-2011,Espresso
321,Florida,63,121,212,91,58,30,533,06-01-2010,Espresso
321,Florida,89,116,215,86,56,28,547,10-01-2011,Espresso
321,Florida,46,58,110,45,27,14,605,04-01-2011,Herbal Tea
321,Florida,61,81,168,69,44,21,965,01-01-2011,Herbal Tea
321,Florida,39,45,80,30,19,8,882,12-01-2011,Tea
323,California,27,173,298,125,146,113,700,03-01-2010,Espresso
323,California,40,173,318,125,146,113,700,03-01-2011,Espresso
323,California,313,324,604,243,113,80,1260,03-01-2011,Espresso
323,California,245,253,498,214,88,66,923,03-01-2011,Herbal Tea
323,California,40,52,98,40,25,13,536,11-01-2011,Herbal Tea
323,California,43,56,106,43,27,14,531,12-01-2011,Herbal Tea
323,California,199,179,322,123,45,34,959,12-01-2011,Tea
323,California,218,228,510,228,92,63,1459,01-01-2011,Espresso
325,Texas,68,107,190,83,39,27,623,01-01-2010,Coffee
325,Texas,71,112,199,87,41,28,564,07-01-2010,Coffee
325,Texas,42,74,132,58,32,19,548,09-01-2010,Coffee
325,Texas,95,130,219,89,35,24,777,01-01-2010,Espresso
325,Texas,96,132,223,91,36,25,777,04-01-2010,Espresso
325,Texas,126,118,212,81,33,22,588,09-01-2011,Espresso
325,Texas,39,71,131,52,45,17,405,10-01-2011,Herbal Tea
325,Texas,42,73,135,54,45,17,424,12-01-2011,Herbal Tea
325,Texas,27,64,107,43,37,13,363,04-01-2010,Herbal Tea
325,Texas,56,76,136,52,38,16,357,02-01-2011,Herbal Tea
325,Texas,54,108,180,72,54,23,189,03-01-2010,Espresso
330,Ohio,27,71,123,52,44,17,361,05-01-2010,Coffee
330,Ohio,33,79,138,59,46,19,411,11-01-2010,Coffee
330,Ohio,53,80,157,60,48,19,336,01-01-2011,Coffee
330,Ohio,49,80,149,60,47,19,329,02-01-2011,Coffee
330,Ohio,56,76,136,52,38,16,357,02-01-2011,Coffee
330,Ohio,52,72,129,49,37,15,351,03-01-2011,Coffee
330,Ohio,40,64,114,43,37,13,363,04-01-2011,Coffee
330,Ohio,26,51,84,34,30,10,428,08-01-2011,Coffee
330,Ohio,36,60,108,41,36,13,435,12-01-2011,Coffee
330,Ohio,-9,56,95,39,65,36,517,07-01-2010,Coffee
330,Ohio,22,71,137,58,56,22,325,03-01-2011,Espresso
330,Ohio,17,34,56,22,17,6,452,02-01-2010,Herbal Tea
330,Ohio,16,33,55,22,17,6,865,08-01-2010,Herbal Tea
330,Ohio,29,49,82,33,20,9,870,12-01-2010,Herbal Tea
330,Ohio,39,45,80,30,19,8,820,04-01-2011,Herbal Tea
330,Ohio,62,119,197,78,57,25,798,11-01-2010,Tea
330,Ohio,137,167,276,111,63,36,767,06-01-2011,Tea
330,Ohio,103,161,277,116,58,35,678,08-01-2010,Tea
337,Louisiana,34,56,94,38,22,10,772,02-01-2010,Coffee
337,Louisiana,40,64,107,43,24,12,822,06-01-2010,Coffee
337,Louisiana,47,51,95,34,22,9,777,01-01-2011,Coffee
337,Louisiana,43,49,87,33,20,9,768,03-01-2011,Coffee
337,Louisiana,50,59,98,40,21,11,843,07-01-2011,Coffee
337,Louisiana,70,71,127,48,24,13,829,10-01-2011,Coffee
337,Louisiana,72,77,129,53,23,14,803,05-01-2011,Coffee
337,Louisiana,46,51,91,34,20,9,863,12-01-2011,Coffee
337,Louisiana,70,113,180,67,43,20,400,01-01-2010,Espresso
337,Louisiana,41,79,126,47,38,14,366,08-01-2010,Espresso
337,Louisiana,57,78,124,47,34,14,371,06-01-2011,Espresso
337,Louisiana,79,94,161,57,41,17,349,09-01-2011,Espresso
337,Louisiana,48,89,150,61,41,19,390,01-01-2010,Espresso
337,Louisiana,75,89,168,61,43,19,390,01-01-2011,Espresso
337,Louisiana,46,67,120,46,36,14,454,09-01-2011,Espresso
337,Louisiana,50,71,128,49,37,15,454,11-01-2011,Espresso
337,Louisiana,35,63,112,49,28,16,623,01-01-2010,Herbal Tea
337,Louisiana,35,63,112,49,28,16,617,02-01-2010,Herbal Tea
337,Louisiana,34,62,110,48,28,15,611,03-01-2010,Herbal Tea
337,Louisiana,85,130,231,101,45,33,552,11-01-2010,Herbal Tea
